Year,ID,Method,Scope,Category ,Level 2,Level 3,Level 4,Report Label,UOM,GHG/Unit,GHG Conversion Factor 2025,Valid From,Valid To,Source
2022,SPEND-SIC-2022-10.8,Spend,Scope 3,Other food products,,,,Other food products             ,GBP,kg CO2e,0.7974828,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-10.9,Spend,Scope 3,Prepared animal feeds,,,,Prepared animal feeds             ,GBP,kg CO2e,1.1474002,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-11.01-6,Spend,Scope 3,Alcoholic beverages,,,,Alcoholic beverages              ,GBP,kg CO2e,0.9286386,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-11.07,Spend,Scope 3,Soft drinks,,,,Soft drinks              ,GBP,kg CO2e,0.5648235,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-12,Spend,Scope 3,Tobacco products,,,,Tobacco products              ,GBP,kg CO2e,0.8334693,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-13,Spend,Scope 3,Textiles,,,,Textiles               ,GBP,kg CO2e,0.7826754,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-14,Spend,Scope 3,Wearing apparel,,,,Wearing apparel              ,GBP,kg CO2e,0.6678002,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-15,Spend,Scope 3,Leather and related products,,,,Leather and related products            ,GBP,kg CO2e,0.7483189,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-16,Spend,Scope 3,"Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials",,,,"Wood, straw and products, except furniture",GBP,kg CO2e,0.4693285,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-17,Spend,Scope 3,Paper and paper products,,,,Paper and paper products            ,GBP,kg CO2e,0.8049973,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-18,Spend,Scope 3,Printing and recording services,,,,Printing and recording services            ,GBP,kg CO2e,0.4165701,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-19,Spend,Scope 3,Coke and refined petroleum products,,,,Coke and refined petroleum products           ,GBP,kg CO2e,1.1495211,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-20.3,Spend,Scope 3,"Paints, varnishes and similar coatings, printing ink and mastics",,,,"Paints, varnishes and similar coatings, printing ink and mastics       ",GBP,kg CO2e,1.2121365,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-20.4,Spend,Scope 3,"Soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,,,Cleaning and polishing preparations,GBP,kg CO2e,0.8335396,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-20.5,Spend,Scope 3,Other chemical products,,,,Other chemical products             ,GBP,kg CO2e,0.5989433,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-20A,Spend,Scope 3,"Industrial gases, inorganics and fertilisers (all inorganic chemicals) - 20.11/13/15",,,,Industrial gases,GBP,kg CO2e,1.1714622,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-20B,Spend,Scope 3,Petrochemicals - 20.14/16/17/60,,,,Petrochemicals,GBP,kg CO2e,1.2266223,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-20C,Spend,Scope 3,"Dyestuffs, agro-chemicals - 20.12/20",,,,Dyestuffs abd agro-chemicals,GBP,kg CO2e,1.2266135,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-21,Spend,Scope 3,Basic pharmaceutical products and pharmaceutical preparations,,,,Basic pharmaceutical products,GBP,kg CO2e,0.240242,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-22,Spend,Scope 3,Rubber and plastic products,,,,Rubber and plastic products            ,GBP,kg CO2e,0.7689257,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-23.5-6,Spend,Scope 3,"Cement, lime, plaster and articles of concrete, cement and plaster",,,,"Cement, lime, plaster and concrete    ",GBP,kg CO2e,2.15279,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-23OTHER,Spend,Scope 3,"Glass, refractory, clay, other porcelain and ceramic, stone and abrasive products - 23.1-4/7-9",,,,"Glass, refractory, clay and porcelain products",GBP,kg CO2e,1.7632012,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-24.1-3,Spend,Scope 3,Basic iron and steel,,,,Basic iron and steel            ,GBP,kg CO2e,0.7685293,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-24.4-5,Spend,Scope 3,Other basic metals and casting,,,,Other basic metals and casting           ,GBP,kg CO2e,0.0207274,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-25.4,Spend,Scope 3,Weapons and ammunition,,,,Weapons and ammunition,GBP,kg CO2e,0.5126942,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-25OTHER,Spend,Scope 3,"Fabricated metal products, excl. machinery and equipment and weapons & ammunition - 25.1-3/25.5-9",,,,Fabricated metal products,GBP,kg CO2e,0.6957319,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-26,Spend,Scope 3,"Computer, electronic and optical products",,,,"Computer, electronic and optical products",GBP,kg CO2e,0.5074368,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-27,Spend,Scope 3,Electrical equipment,,,,Electrical equipment,GBP,kg CO2e,0.9415256,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-28,Spend,Scope 3,Machinery and equipment n.e.c.,,,,Machinery and equipment n.e.c.,GBP,kg CO2e,0.5803925,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-29,Spend,Scope 3,"Motor vehicles, trailers and semi-trailers",,,,"Motor vehicles, trailers and semi-trailers",GBP,kg CO2e,0.5457978,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-30.1,Spend,Scope 3,Ships and boats,,,,Ships and boats,GBP,kg CO2e,0.3017877,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-30.3,Spend,Scope 3,Air and spacecraft and related machinery,,,,Air and spacecraft and related machinery,GBP,kg CO2e,0.4104616,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-30OTHER,Spend,Scope 3,Other transport equipment - 30.2/4/9,,,,Other transport equipment - 30.2/4/9,GBP,kg CO2e,0.4046918,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-31,Spend,Scope 3,Furniture,,,,Furniture,GBP,kg CO2e,0.5163891,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-32,Spend,Scope 3,Other manufactured goods,,,,Other manufactured goods,GBP,kg CO2e,0.703887,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-33.15,Spend,Scope 3,Repair and maintenance of ships and boats,,,,Repair and maintenance of ships and boats,GBP,kg CO2e,0.1834194,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-33.16,Spend,Scope 3,Repair and maintenance of aircraft and spacecraft,,,,Repair and maintenance of aircraft and spacecraft,GBP,kg CO2e,0.0956929,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-33OTHER,Spend,Scope 3,Rest of repair; Installation - 33.11-14/17/19/20,,,,Rest of repair; Installation,GBP,kg CO2e,0.3313123,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-35.1,Spend,Scope 3,"Electricity, transmission and distribution",,,,"Electricity, transmission and distribution",GBP,kg CO2e,1.3589814,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-35.2-3,Spend,Scope 3,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,,,,Gas; distribution of gaseous fuels through mains; steam and air conditioning supply,GBP,kg CO2e,1.267949,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-36,Spend,Scope 3,Natural water; water treatment and supply services,,,,Natural water; water treatment and supply services,GBP,kg CO2e,0.2167201,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-37,Spend,Scope 3,Sewerage services; sewage sludge,,,,Sewerage services; sewage sludge,GBP,kg CO2e,0.3826583,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-38,Spend,Scope 3,"Waste collection, treatment and disposal services; materials recovery services",,,,"Waste collection, treatment and disposal services; materials recovery services",GBP,kg CO2e,1.360346,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-39,Spend,Scope 3,Remediation services and other waste management services,,,,Remediation services and other waste management services,GBP,kg CO2e,0.1914852,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-41.2,Spend,Scope 3,Buildings and building construction works,,,,Buildings and building construction works,GBP,kg CO2e,0.2801067,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-42.1-2,Spend,Scope 3,Constructions and construction works for civil engineering,,,,Constructions and construction works for civil engineering,GBP,kg CO2e,0.3260391,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-42.99,Spend,Scope 3,Specialised construction works,,,,Specialised construction works,GBP,kg CO2e,0.2729285,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-45,Spend,Scope 3,Wholesale and retail trade and repair services of motor vehicles and motorcycles,,,,Wholesale and retail trade and repair services of motor vehicles and motorcycles,GBP,kg CO2e,0.2958576,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-46,Spend,Scope 3,"Wholesale trade services, except of motor vehicles and motorcycles",,,,"Wholesale trade services, except of motor vehicles and motorcycles",GBP,kg CO2e,3.8952825,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-47,Spend,Scope 3,"Retail trade services, except of motor vehicles and motorcycles",,,,"Retail trade services, except of motor vehicles and motorcycles",GBP,kg CO2e,0.3278012,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-49.1-2,Spend,Scope 3,Rail transport services,,,,Rail transport services,GBP,kg CO2e,0.4724539,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-49.3-5,Spend,Scope 3,"Land transport services and transport services via pipelines, excluding rail transport",,,,"Land transport services and transport services via pipelines, excluding rail transport",GBP,kg CO2e,0.6359258,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-50,Spend,Scope 3,Water transport services,,,,Water transport services,GBP,kg CO2e,1.7797383,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-51,Spend,Scope 3,Air transport services,,,,Air transport services,GBP,kg CO2e,1.7882938,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-52,Spend,Scope 3,Warehousing and support services for transportation,,,,Warehousing and support services for transportation,GBP,kg CO2e,0.3985844,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-53,Spend,Scope 3,Postal and courier services,,,,Postal and courier services,GBP,kg CO2e,0.2618666,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-55,Spend,Scope 3,Accommodation services,,,,Accommodation services,GBP,kg CO2e,0.2494816,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-56,Spend,Scope 3,Food and beverage serving services,,,,Food and beverage serving services,GBP,kg CO2e,0.2919299,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-58,Spend,Scope 3,Publishing services,,,,Publishing services,GBP,kg CO2e,0.1124047,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-59,Spend,Scope 3,"Motion picture, video and TV programme production services, sound recording & music publishing",,,,"Motion picture, video and TV programme production services, sound recording & music publishing",GBP,kg CO2e,0.1224427,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-60,Spend,Scope 3,Programming and broadcasting services,,,,Programming and broadcasting services,GBP,kg CO2e,0.1832307,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-61,Spend,Scope 3,Telecommunications services,,,,Telecommunications services,GBP,kg CO2e,0.1114177,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-62,Spend,Scope 3,"Computer programming, consultancy and related services",,,,"Computer programming, consultancy and related services",GBP,kg CO2e,0.1176532,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-63,Spend,Scope 3,Information services,,,,Information services,GBP,kg CO2e,0.2000675,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-64,Spend,Scope 3,"Financial services, except insurance and pension funding",,,,"Financial services, except insurance and pension funding",GBP,kg CO2e,0.0945763,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-65.1-2,Spend,Scope 3,"Insurance, reinsurance and pension funding services, except compulsory social security",,,,"Insurance, reinsurance and pension funding services, except compulsory social security",GBP,kg CO2e,0.0820521,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-66,Spend,Scope 3,Services auxiliary to financial services and insurance services,,,,Services auxiliary to financial services and insurance services,GBP,kg CO2e,0.0767025,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-68.12,Spend,Scope 3,"Real estate services, excluding on a fee or contract basis and imputed rent",,,,"Real estate services, excluding on a fee or contract basis and imputed rent",GBP,kg CO2e,0.1184733,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-68.2IMP,Spend,Scope 3,Owner-Occupiers' Housing Services,,,,Owner-Occupiers' Housing Services,GBP,kg CO2e,0.0349229,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-68.3,Spend,Scope 3,Real estate services on a fee or contract basis,,,,Real estate services on a fee or contract basis,GBP,kg CO2e,0.089461,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-69.1,Spend,Scope 3,Legal services,,,,Legal services,GBP,kg CO2e,0.0517874,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-69.2,Spend,Scope 3,"Accounting, bookkeeping and auditing services; tax consulting services",,,,"Accounting, bookkeeping and auditing services; tax consulting services",GBP,kg CO2e,0.0687134,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-70,Spend,Scope 3,Services of head offices; management consulting services,,,,Services of head offices; management consulting services,GBP,kg CO2e,0.118044,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-71,Spend,Scope 3,Architectural and engineering services; technical testing and analysis services,,,,Architectural and engineering services; technical testing and analysis services,GBP,kg CO2e,0.190254,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-72,Spend,Scope 3,Scientific research and development services,,,,Scientific research and development services,GBP,kg CO2e,0.1920737,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-73,Spend,Scope 3,Advertising and market research services,,,,Advertising and market research services,GBP,kg CO2e,0.1014736,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-74,Spend,Scope 3,"Other professional, scientific and technical services",,,,"Other professional, scientific and technical services",GBP,kg CO2e,0.1507206,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-75,Spend,Scope 3,Veterinary services,,,,Veterinary services,GBP,kg CO2e,0.1002774,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-77,Spend,Scope 3,Rental and leasing services,,,,Rental and leasing services,GBP,kg CO2e,0.1498693,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-78,Spend,Scope 3,Employment services,,,,Employment services,GBP,kg CO2e,0.0611135,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-79,Spend,Scope 3,"Travel agency, tour operator and other reservation services and related services",,,,"Travel agency, tour operator and other reservation services and related services",GBP,kg CO2e,0.3663302,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-80,Spend,Scope 3,Security and investigation services,,,,Security and investigation services,GBP,kg CO2e,0.0853219,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-81,Spend,Scope 3,Services to buildings and landscape,,,,Services to buildings and landscape,GBP,kg CO2e,0.1647199,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-82,Spend,Scope 3,"Office administrative, office support and other business support services",,,,"Office administrative, office support and other business support services",GBP,kg CO2e,0.2023896,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-84,Spend,Scope 3,Public administration and defence services; compulsory social security services,,,,Public administration and defence services; compulsory social security services,GBP,kg CO2e,0.2664281,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-85,Spend,Scope 3,Education services,,,,Education services,GBP,kg CO2e,0.135948,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-86,Spend,Scope 3,Human health services,,,,Human health services,GBP,kg CO2e,0.2144965,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-87,Spend,Scope 3,Residential care services,,,,Residential care services,GBP,kg CO2e,0.1426506,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-88,Spend,Scope 3,Social work services without accommodation,,,,Social work services without accommodation,GBP,kg CO2e,0.161855,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-90,Spend,Scope 3,"Creative, arts and entertainment services",,,,"Creative, arts and entertainment services",GBP,kg CO2e,0.4497534,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-91,Spend,Scope 3,"Libraries, archives, museums and other cultural services",,,,"Libraries, archives, museums and other cultural services",GBP,kg CO2e,0.2316898,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-92,Spend,Scope 3,Gambling and betting services,,,,Gambling and betting services,GBP,kg CO2e,0.1333339,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-93,Spend,Scope 3,Sports services and amusement and recreation services,,,,Sports services and amusement and recreation services,GBP,kg CO2e,0.2461349,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-94,Spend,Scope 3,Services furnished by membership organisations,,,,Services furnished by membership organisations,GBP,kg CO2e,0.1764052,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-95,Spend,Scope 3,Repair services of computers and personal and household goods,,,,Repair services of computers and personal and household goods,GBP,kg CO2e,0.1465378,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
2022,SPEND-SIC-2022-96,Spend,Scope 3,Other personal services,,,,Other personal services,GBP,kg CO2e,0.0914525,01/01/2022,,UK DEFRA spendy-based conversion factors 2022
